1FR84AA#B1R;"HP V214a - LED monitor - 20.7"" (20.7"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 200 cd/m2 - 600:1 - 5 ms - HDMI, VGA - speakers - black";109.29;132.24;;;2211;1FR84AA#B1R
1JR59A4#ABB;"HP DreamColor Z24x G2 - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - AH-IPS - 350 cd/m2 - 1000:1 - 6 ms - HDMI, DVI-D, DisplayPort - black";608.07;735.76;;;2212;1JR59A4#ABB
1JS05A4#ABB;"HP Z22n G2 - LED monitor - 21.5"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA, DisplayPort - Space Silver, black pearl chin, die-cast aluminium base with black pearl paint";209.59;253.6;;;2213;1JS05A4#ABB
1JS06A4#ABB;"HP Z Display Z23n G2 - LED monitor - 23"" (23"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA, DisplayPort - Space Silver, black pearl chin";244.42;295.75;;;2214;1JS06A4#ABB
1JS07A4#ABB;"HP Z Display Z24nf G2 - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA, DisplayPort";254.49;307.93;;;2215;1JS07A4#ABB
1JS08A4#ABB;"HP Z Display Z24i G2 - LED monitor - 24"" - 1920 x 1200 WUXGA - IPS - 300 cd/m2 - 1000:1 - 5 ms - HDMI, VGA, DisplayPort";303.4;367.11;;;2217;1JS08A4#ABB
1JS10A4#ABB;"HP Z27n G2 - LED monitor - 27"" (27"" viewable) - 2560 x 1440 QHD - IPS - 350 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, VGA, DisplayPort, USB-C";502.08;607.52;;;2227;1JS10A4#ABB
1KL30AA#ABB;"HP VH240a - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA - speakers - black";163.05;197.29;;;2218;1KL30AA#ABB
200S4LYMB/00;"Philips S-line 200S4LYMB - LED monitor - 20"" (19.5"" viewable) - 1600 x 900 - 250 cd/m2 - 1000:1 - 5 ms - VGA, DisplayPort - speakers - textured black with black stand";89.11;107.82;;;2219;200S4LYMB/00
200V4LAB2/00;"Philips V-line 200V4LAB2 - LED monitor - 20"" (19.5"" viewable) - 1600 x 900 - 200 cd/m2 - 600:1 - 5 ms - DVI-D, VGA - speakers - textured black, glossy black";81.47;98.58;;;2220;200V4LAB2/00
200V4QSBR/00;"Philips V-line 200V4QSBR - LED monitor - 20"" (19.53"" viewable) - 1920 x 1080 Full HD (1080p) - MVA - 250 cd/m2 - 3000:1 - 20 ms - DVI-D, VGA - black gloss textured";74.64;90.31;;;2221;200V4QSBR/00
203V5LSB26/10;"Philips V-line 203V5LSB26 - LED monitor - 19.5"" - 1600 x 900 - 200 cd/m2 - 600:1 - 5 ms - VGA - textured black, black hairline";65.78;79.59;;;2222;203V5LSB26/10
20M38A-B/EU;"LG 20M38A-B - LED monitor - 19.5"" - 1600 x 900 - 200 cd/m2 - 600:1 - 5 ms - VGA";86.4;104.54;;;2223;20M38A-B/EU
20MP47A-P/EU;"LG 20MP47A-P - LED monitor - 19.5"" - 1440 x 900 - IPS - 200 cd/m2 - 1000:1 - VGA";87.53;105.91;;;2224;20MP47A-P/EU
20MP48A-P.AEU;"LG 20MP48A-P - LED monitor - 20"" (19.5"" viewable) - 1440 x 900 - IPS - 250 cd/m2 - 1000:1 - 5 ms - VGA";83.63;101.19;;;2225;20MP48A-P.AEU
20MP48A-P/EU;"LG 20MP48A-P - LED monitor - 20"" (19.5"" viewable) - 1440 x 900 - IPS - 250 cd/m2 - 1000:1 - 5 ms - VGA";63.43;76.75;;;2226;20MP48A-P/EU
210-ADYS;"Dell UltraSharp U3415W - LED monitor - curved - 34"" (34"" viewable) - 3440 x 1440 - IPS - 300 cd/m2 - 1000:1 - 5 ms - 2xHDMI, DisplayPort, Mini DisplayPort, MHL - speakers - black - with 3-Years Advance Exchange Service";723.58;875.53;;;1961;210-ADYS
210-ADYS_5Y;"Dell Curved U3415W 34 "", IPS, WQHD, 3440 x 1440 pixels, 21:9, 5 ms, 300 cd/m2, Black, Warranty 60 month(s)";738.55;893.65;;;2155;210-ADYS_5Y
210-ADYV;"Dell P2415Q - LED monitor - 23.8"" (23.8"" viewable) - 3840 x 2160 4K UHD (2160p) - IPS - 300 cd/m2 - 1000:1 - 6 ms - HDMI, DisplayPort, Mini DisplayPort, MHL - black - for OptiPlex 3040";382.64;462.99;;;1960;210-ADYV
210-ADSO;"Dell UltraSharp U2715H - LED monitor - 27"" (27"" viewable) - 2560 x 1440 QHD - IPS - 350 cd/m2 - 1000:1 - 6 ms - 2xHDMI, 2xMHL, DisplayPort, Mini DisplayPort - black";398.3;481.94;;;1763;210-ADSO
210-ADSO_5Y;"Dell U2715H 27 "", IPS, QHD, 2560 x 1440 pixels, 16:9, 8 ms, 350 cd/m2, Black, Warranty 60 month(s)";418.07;505.86;;;1692;210-ADSO_5Y
210-AEUS;"Dell E1715S - LED monitor - 17"" (17"" viewable) - 1280 x 1024 - TN - 250 cd/m2 - 1000:1 - 5 ms - VGA, DisplayPort - black - with 3-years Premium Panel Exchange service";104.46;126.4;;;1693;210-AEUS
210-AEVE;"Dell UltraSharp U2415 - LED monitor - 24.1"" (24.1"" viewable) - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 6 ms - 2xHDMI (MHL), DisplayPort, Mini DisplayPort - black - with 3-years Premium Panel Exchange service";244.36;295.68;;;1694;210-AEVE
210-AEVE_5Y;"Dell U2415 24.1 "", IPS, FHD, 1920 x 1200 pixels, 16:10, 6 ms, 300 cd/m2, Black, 2xHDMI,MHL,mDP,DP,6xUSB, Warranty 60 month(s)";253.01;306.14;;;1695;210-AEVE_5Y
210-AFYR;"Dell S2216H - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA - speakers - black - with 3-Years Advance Exchange Service";123.54;149.48;;;1696;210-AFYR
210-AFOQ;"Dell P2016 - LED monitor - 20"" (19.45"" viewable) - 1440 x 900 HD 720p - IPS - 250 cd/m2 - 1000:1 - 6 ms - VGA, DisplayPort - black - with 3-years Premium Panel Exchange service";118.07;142.86;;;1697;210-AFOQ
210-AFOW;"Dell E1916H - LED monitor - 18.51"" (18.51"" viewable) - 1366 x 768 - TN - 200 cd/m2 - 600:1 - 5 ms - VGA, DisplayPort - black - with 3-Years Advance Exchange Service";86.31;104.44;;;1698;210-AFOW
210-AFPG;"Dell E2016H - LED monitor - 20"" (19.5"" viewable) - 1600 x 900 - TN - 250 cd/m2 - 1000:1 - 5 ms - VGA, DisplayPort - black - with 3-Years Advance Exchange Service";81.92;99.12;;;1699;210-AFPG
210-AFPP;"Dell E2216h - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 5 ms - VGA, DisplayPort - black - with 3-Years Advance Exchange Service";103.61;125.37;;;1700;210-AFPP
210-AFPPIN;"Dell 22 Monitor E2216H - 54.6cm(21.5"") Black EUR";116.94;141.5;;;1701;210-AFPPIN
210-AFQP;"Dell 19 Monitor E1916HV - 47cm(18.5"") Black EUR";81.37;98.46;;;1702;210-AFQP
210-AFZC;"Dell SE2416H - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA";115.66;139.95;;;1703;210-AFZC
210-AFZC_5Y;"Dell SE2416H 23.8 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 6 ms, 250 cd/m2, Black, HDMI, VGA, Warranty 60 month(s)";118.07;142.86;;;1704;210-AFZC_5Y
210-AFZK;"Dell SE2716H - LED monitor - curved - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - 300 cd/m2 - 3000:1 - 6 ms - 2xHDMI(MHL), VGA - speakers - piano black";285.7;345.7;;;1705;210-AFZK
210-AFZR;"Dell SE2216H - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - VA - 250 cd/m2 - 3000:1 - 12 ms - HDMI, VGA";93.46;113.09;;;1706;210-AFZR
210-AFZR_5Y;"Dell LCD SE2216H 54.61cm(21.5"")FullHD/LED/VA/Antiglare/16:9/1920x1080/250cdm2/12ms/178-178/VGA,HDMI/Tilt/Black/5Y Dell";101.2;122.45;;;1707;210-AFZR_5Y
210-AGHX;"Dell S2240T - LED monitor - 22"" (21.5"" viewable) - touchscreen - 1920 x 1080 Full HD (1080p) - VA - 250 cd/m2 - 3000:1 - 12 ms - HDMI, DVI-D, VGA - black - with 3-Years Advanced Exchange Warranty";264.99;320.64;;;1708;210-AGHX
210-AGYH;"Dell UltraSharp U2412M - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 8 ms - DVI-D, VGA, DisplayPort - black";193.98;234.72;;;1709;210-AGYH
210-AGYH_5Y;"Dell U2412M 24 "", IPS, FHD, 1920 x 1200 pixels, 16:10, 8 ms, 300 cd/m2, Black, Warranty 60 month(s)";196.39;237.63;;;1710;210-AGYH_5Y
210-AGTR;"Dell UltraSharp UP2716D - LED monitor - 27"" (27"" viewable) - 2560 x 1440 QHD - IPS - 300 cd/m2 - 1000:1 - 6 ms - 2xHDMI (MHL), DisplayPort, Mini DisplayPort - black - with 3-Years Advanced Exchange Warranty";550.6;666.23;;;1711;210-AGTR
210-AGUB;"Dell UltraSharp UP2516D - LED monitor - 25"" (25"" viewable) - 2560 x 1440 QHD - IPS - 300 cd/m2 - 1000:1 - 6 ms - 2xHDMI (MHL), DisplayPort, Mini DisplayPort - black - with 3-Years Advance Exchange Service";436.69;528.39;;;1712;210-AGUB
210-AGUB_1Y;"Dell L Dell UP2516D 25 "", IPS, QHD, 2560 x 1440 pixels, 6 ms, 300 cd/m2, Black, 4 x USB3 with one charging port 2 x USB3 upstream";392.77;475.25;;;1691;210-AGUB_1Y
210-AGUB_5Y;"Dell UP2516D 25 "", IPS, QHD, 2560 x 1440 pixels, 16:9, 6 ms, 300 cd/m2, Black";444.58;537.94;;;1690;210-AGUB_5Y
210-AGUI;"Dell S2716DG - LED monitor - 27"" (27"" viewable) - 2560 x 1440 QHD - TN - 350 cd/m2 - 1000:1 - 1 ms - HDMI, DisplayPort - black - with 3-Years Advanced Exchange Warranty";555.13;671.71;;;1689;210-AGUI
210-AGUI_5Y;"Dell Gaming Monitor S2716DG 27 "", TN, QHD, 2560 x 1440 pixels, 16:9, 1 ms, 350 cd/m2, Black";567.47;686.64;;;1677;210-AGUI_5Y
210-AGUR;"Dell UltraSharp UP3216Q - LED monitor - 32"" (31.5"" viewable) - 3840 x 2160 4K UHD (2160p) - IPS - 300 cd/m2 - 1000:1 - 6 ms - HDMI (MHL), DisplayPort, Mini DisplayPort - black - with 3-Years Advance Exchange Service";1187.53;1436.91;;;1668;210-AGUR
210-AGUR_5Y;"Dell UP3216Q 31.5 "", IPS, 4K UHD, 3840 x 2160 pixels, 16:9, 6 ms, 300 cd/m2, Black, Warranty 60 month(s)";1240.96;1501.56;;;1669;210-AGUR_5Y
210-AHJK;"Dell UltraSharp U2417H - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI (MHL), DisplayPort, Mini DisplayPort - black";218.07;263.86;;;1670;210-AHJK
210-AHJK_5Y;"Dell U2417H  23.8 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 6 ms, 250 cd/m2, Black, Warranty 60 month(s)";221;267.41;;;1671;210-AHJK_5Y
210-AHXQ;"Dell UltraSharp U2417HA - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI (MHL), DisplayPort, Mini DisplayPort - black";250.7;303.35;;;1672;210-AHXQ
210-AICG;"Dell UltraSharp U2717DA - LED monitor - 27"" (27"" viewable) - 2560 x 1440 QHD - IPS - 350 cd/m2 - 1000:1 - 6 ms - HDMI (MHL), DisplayPort, Mini DisplayPort - black - with 3-Years Advanced Exchange Warranty";469.24;567.78;;;1673;210-AICG
210-AICO;"Dell S2817Q - LED monitor - 27.9"" (27.9"" viewable) - 3840 x 2160 4K UHD (2160p) - TN - 300 cd/m2 - 1000:1 - 2 ms - 2xHDMI (MHL), DisplayPort, Mini DisplayPort - speakers - black";332.53;402.36;;;1674;210-AICO
210-AICO_5Y;"Dell S2817Q 27.9 "", TN, UHD, 3840 x 2160 pixels, 16:9, 2 ms, 300 cd/m2, Black";344.58;416.94;;;1675;210-AICO_5Y
210-AICOSO;"SALE OUT. Dell LCD S2817Q 27.9""UHD/LED/TN/Antiglare/16:9/3840x2160/300cdm2/2ms/H-170,V-160/1000:1/0.16mm/DP,mDP,HDMI,MHL,3xUSB/Tilt/Black  Dell Warranty 26 month(s), REFURBISHED, WITHOUT ORIGINAL PACKAGING, WITHOUT CABLES";278.31;336.76;;;1676;210-AICOSO
210-AICW;"Dell UltraSharp U2717D - LED monitor - 27"" (27"" viewable) - 2560 x 1440 QHD - IPS - 350 cd/m2 - 1000:1 - 6 ms - HDMI (MHL), DisplayPort, Mini DisplayPort - black";429.08;519.19;;;1678;210-AICW
210-AICW_5Y;"Dell U2717D 27 "", IPS, QHD, 2560 x 1440 pixels, 16:9, 6 ms, 350 cd/m2, Black, Warranty 60 month(s)";433.74;524.83;;;1688;210-AICW_5Y
210-AIDU;"Dell P4317Q - LED monitor - 43"" (42.51"" viewable) - 3840 x 2160 4K - IPS - 350 cd/m2 - 1000:1 - 8 ms - 2xHDMI(MHL), VGA, DisplayPort, Mini DisplayPort - speakers";742.17;898.03;;;1679;210-AIDU
210-AIDU_5Y;"Dell P4317Q 42.5 "", IPS, 4K UHD, 3840 x 2160 pixels, 8 ms, 350 cd/m2, Gray";803.61;972.37;;;1680;210-AIDU_5Y
210-AIHO;"Dell UltraSharp U2417HWi - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 8 ms - HDMI, 802.11ac";278.31;336.76;;;1681;210-AIHO
210-AIRY;"Dell P2717H - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 300 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort";199.82;241.78;;;1682;210-AIRY
210-AIRY_5Y;"Dell P2717H 27 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 6 ms, 300 cd/m2, Black, Warranty 60 month(s)";203.61;246.37;;;1683;210-AIRY_5Y
210-AIUY;"Dell UltraSharp U2917W - LED monitor - 28.8"" (28.8"" viewable) - 2560 x 1080 - IPS - 300 cd/m2 - 1000:1 - 5 ms - 2xHDMI, DisplayPort, Mini DisplayPort";344.58;416.94;;;1684;210-AIUY
210-AJBG;"Dell P1917S - LED monitor - 19"" (19"" viewable) - 1280 x 1024 - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort";139.64;168.96;;;1685;210-AJBG
210-AJBH;"Dell P1917S - LED monitor - 19"" (19"" viewable) - 1280 x 1024 - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort";125.3;151.61;;;1686;210-AJBH
210-AJCG;"Dell P2217 - LED monitor - 22"" (22"" viewable) - 1680 x 1050 - TN - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA, DisplayPort";145.78;176.39;;;1687;210-AJCG
210-AJCV;"Dell P2217Wh - LED monitor - 22"" (22"" viewable) - 1680 x 1050 - TN - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA, DisplayPort - speakers - white - with AC511 Soundbar";141.48;171.19;;;1713;210-AJCV
210-AJDH;"Dell P2017H - LED monitor - 20"" (19.5"" viewable) - 1600 x 900 - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort";124.86;151.08;;;1715;210-AJDH
210-AJDQ;"Dell P2217H - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort";136.69;165.39;;;1762;210-AJDQ
210-AJDQ_5Y;"Dell P2217H 21.5 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 6 ms, 250 cd/m2, Black, Warranty 60 month(s)";140.96;170.56;;;1716;210-AJDQ_5Y
210-AJDR;"Dell P2217H - Without stand - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort";125.3;151.61;;;1741;210-AJDR
210-AJEG;"Dell P2317H - LED monitor - 23"" (23"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort";152.41;184.42;;;1742;210-AJEG
210-AJEG_5Y;"Dell P2317H 23 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 6 ms, 250 cd/m2, Black, Warranty 60 month(s)";155.42;188.06;;;1743;210-AJEG_5Y
210-AJEG5Y/D1;"DELL | Dell 23 Monitor P2317H - 58.4cm(23"") Black, EUR, 5yrs";161.45;195.35;;;1744;210-AJEG5Y/D1
210-AJEY;"Dell P2417H - Without stand - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort";155.42;188.06;;;1745;210-AJEY
210-AJEY_5Y;"Dell P2417H no stand 23.8 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 6 ms, 250 cd/m2, Black";157.83;190.97;;;1746;210-AJEY_5Y
210-AJEX;"Dell P2417H - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort - black";167.27;202.4;;;1747;210-AJEX
210-AJEX/D3;"Dell 24 Monitor P2417H - 60.5cm(23.8"") Black, EUR";171.08;207.01;;;1748;210-AJEX/D3
210-AJEX_5Y;"Dell P2417H 23.8 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 6 ms, 250 cd/m2, Black, Warranty 60 month(s)";173.49;209.92;;;1749;210-AJEX_5Y
210-AJEX5Y;"Dell 24 Monitor | P2417H - 60.5cm(23.8"") Black";180.34;218.21;;;1750;210-AJEX5Y
210-AJYN;"Dell UltraSharp U3417W - LED monitor - curved - 34.14"" (34.14"" viewable) - 3440 x 1440 - IPS - 300 cd/m2 - 1000:1 - 5 ms - HDMI, DisplayPort, Mini DisplayPort - speakers";812.05;982.58;;;1751;210-AJYN
210-AJYN_5Y;"Dell L Dell UltraSharp Curved U3417W 34 "", IPS, 3440 x 1440 pixels, 21:9, 8 ms, 300 cd/m2, Black";830.12;1004.45;;;1752;210-AJYN_5Y
210-AJLP;"Dell UltraSharp UP3017 - LED monitor - 30"" (30"" viewable) - 2560 x 1600 - IPS - 350 cd/m2 - 1000:1 - 6 ms - 2xHDMI, DisplayPort, Mini DisplayPort";1001.96;1212.37;;;1753;210-AJLP
210-AJLP_5Y;"DEL Dell UP3017 30 "", IPS, QHD, 2560 x 1600 pixels, 16:10, 6 ms, 350 cd/m2, Black";1046.99;1266.86;;;1754;210-AJLP_5Y
210-AJUX;"Dell UltraSharp U2412M - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 8 ms - DVI-D, VGA, DisplayPort - white";176.36;213.4;;;1755;210-AJUX
210-AJUX_5Y;"Dell U2412MWH 24 "", IPS, FHD, 1920 x 1200 pixels, 16:10, 8 ms, 300 cd/m2, White";185.54;224.5;;;1756;210-AJUX_5Y
210-AJVN;"Dell SE2717H - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 300 cd/m2 - 1000:1 - 6 ms - HDMI, VGA";169.89;205.57;;;1757;210-AJVN
210-AJVN_5Y;"Dell SE2717H 27 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 6 ms, 300 cd/m2, Black, Warranty 60 month(s)";168.67;204.09;;;1758;210-AJVN_5Y
210-AJWM;"Dell S2417DG - LED monitor - 23.8"" (23.8"" viewable) - 2560 x 1440 - TN - 350 cd/m2 - 1000:1 - 1 ms - HDMI, DisplayPort";424.1;513.16;;;1759;210-AJWM
210-AJWM_5Y;"Dell Gaming monitor S2417DG 23.8 "", TN, QHD, 2560 x 1440 pixels, 16:9, 1 ms, 350 cd/m2, Black";436.14;527.73;;;1760;210-AJWM_5Y
210-AJXQ;"Dell E2417H - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 8 ms - VGA, DisplayPort";127.47;154.24;;;1761;210-AJXQ
210-AJXQ_5Y;"Dell E2417H 23.8 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 8 ms, 250 cd/m2, Black, Warranty 60 month(s)";137.35;166.19;;;1740;210-AJXQ_5Y
210-AJZH;"Dell MR2416 - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 15 ms - HDMI, VGA, DisplayPort - white";610.84;739.12;;;1739;210-AJZH
210-AKBD;"Dell P2418HT - LED monitor - 24"" (23.8"" viewable) - touchscreen - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort";283.69;343.26;;;1738;210-AKBD
210-AKHS;"Dell UltraSharp U3417W - LED monitor - curved - 34.14"" - 3440 x 1440 - IPS - 300 cd/m2 - 1000:1 - 5 ms - HDMI, DisplayPort, Mini DisplayPort";810.78;981.04;;;1726;210-AKHS
210-AKMP;"Dell P2418HZ - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA, DisplayPort - speakers - black";218.07;263.86;;;1717;210-AKMP
210-ALDY;"Dell SE2417HG - LED monitor - 24"" (23.6"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 300 cd/m2 - 1000:1 - 2 ms - 2xHDMI, VGA - black";112.05;135.58;;;1718;210-ALDY
210-ALDY_5Y;"Dell SE2417HG 23.6 "", TN, FHD, 1920 x 1080 pixels, 16:9, 2 ms, 300 cd/m2, Black, Warranty 60 month(s)";114.46;138.5;;;1719;210-ALDY_5Y
210-ALDP;"Dell UltraSharp U2717D - LED monitor - 27"" (27"" viewable) - 2560 x 1440 - IPS - 350 cd/m2 - 1000:1 - 6 ms - HDMI (MHL), DisplayPort, Mini DisplayPort - white";348.19;421.31;;;1720;210-ALDP
210-ALFK;"Dell E2016HV - LED monitor - 20"" (19.5"" viewable) - 1600 x 900 - TN - 200 cd/m2 - 600:1 - 5 ms - VGA";67.34;81.48;;;1721;210-ALFK
210-ALFS;"Dell E2216HV - LED monitor - 22"" (21.53"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 200 cd/m2 - 600:1 - 5 ms - VGA - black";80.72;97.67;;;1722;210-ALFS
210-ALYD;"Dell S2718D - LED monitor - 27"" (27"" viewable) - 2560 x 1440 - IPS - 300 cd/m2 - 1000:1 - 6 ms - HDMI";450.47;545.07;;;1723;210-ALYD
210-ALYD_5Y;"Dell S2718D 27 "", IPS, 2560 x 1440 pixels, 16:9, 6 ms, 300 cd/m2, Black, Warranty 60 month(s)";459.04;555.44;;;1724;210-ALYD_5Y
210-ALPB;"Dell S2218H - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA - speakers";112.27;135.85;;;1725;210-ALPB
210-ALPJ;"Dell S2218M - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - DVI-D, VGA - black";106.02;128.28;;;1727;210-ALPJ
210-ALPU;"Dell S2318H - LED monitor - 23"" (23"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA - speakers";148.45;179.62;;;1737;210-ALPU
210-ALPX;"Dell S2418H - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA - speakers";184.34;223.05;;;1728;210-ALPX
210-ALRF;"Dell S2718H - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA - speakers";245.9;297.54;;;1729;210-ALRF
210-ALRL;"Dell P2217 - LED monitor - 22"" (22"" viewable) - 1680 x 1050 - TN - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA, DisplayPort - white";131.94;159.65;;;1730;210-ALRL
210-ALTY;"Dell S2718HN - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA - black";232.36;281.16;;;1731;210-ALTY
210-ALTR;"Dell S2418HN - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - HDMI, VGA - black";165.06;199.72;;;1732;210-ALTR
210-AMKP;"Dell E2318HN - LED monitor - 23"" (23"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA - black";106.02;128.28;;;1733;210-AMKP
210-AMKX;"Dell E2318H - LED monitor - 23"" (23"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - VGA, DisplayPort - black";122.89;148.7;;;1734;210-AMKX
210-AMKX_5Y;"Dell E2318H 23 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 8 ms, 250 cd/m2, Black";125.3;151.61;;;1735;210-AMKX_5Y
210-AMLV;"Dell E2218HN - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA";92.77;112.25;;;1736;210-AMLV
210-AMNV;"Dell E2418HN - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 5 ms - HDMI, VGA";124.1;150.16;;;1667;210-AMNV
210-AMNV_5Y;"Dell E2418HN 23.8 "", IPS, FHD, 1920 x 1080 pixels, 16:9, 5 ms, 250 cd/m2, Black, Warranty 60 month(s)";126.51;153.08;;;1714;210-AMNV_5Y
210-AMOF;"Alienware AW2518H - LED monitor - 25"" (24.5"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 400 cd/m2 - 1000:1 - 1 ms - HDMI, DisplayPort";456.65;552.55;;;1666;210-AMOF
210-AMOF_5Y;"Dell Alienware Gaming AW2518H 24.5 "", TN, FHD, 1920 x 1080 pixels, 16:9, 1 ms, 400 cd/m2, Black, Warranty 60 month(s)";462.65;559.81;;;1616;210-AMOF_5Y
210-AMOP;"Alienware AW2518HF - LED monitor - 25"" (24.5"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 400 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DisplayPort";307.08;371.57;;;1594;210-AMOP
210-AMOP_5Y;"Dell LCD AW2518HF 63.5cm (25"")FullHD/TN/16:9/1920x1080/400cdm2/1ms/170-160/DP, HDMI, USB/Tilt/Black/5Y Dell";314.46;380.5;;;1595;210-AMOP_5Y
